From:	IO::"memilham@CRDEC-VAX4.ARPA" 15-JUN-1988 13:37
To:	HAL::DALTON
Subj:	Optical Constants:  Dixon HPN2 Graphite

Received: from CRDEC-VAX4.ARPA by ames-io.ARPA with INTERNET ;
     3660.00  2.7322   3.179   2.395   0.143   0.105 0.45418 NKHPN2
     3670.00  2.7248   3.173   2.386   0.143   0.105 0.45310 NKHPN2
     3680.00  2.7174   3.173   2.381   0.143   0.105 0.45254 NKHPN2
     3690.00  2.7100   3.171   2.381   0.143   0.105 0.45247 NKHPN2
     3700.00  2.7027   3.165   2.380   0.142   0.105 0.45214 NKHPN2
     3710.00  2.6954   3.161   2.374   0.142   0.104 0.45140 NKHPN2
     3720.00  2.6882   3.159   2.370   0.142   0.104 0.45087 NKHPN2
     3730.00  2.6810   3.154   2.368   0.142   0.104 0.45057 NKHPN2
     3740.00  2.6738   3.150   2.363   0.141   0.104 0.44983 NKHPN2
     3750.00  2.6667   3.149   2.359   0.141   0.104 0.44938 NKHPN2
     3760.00  2.6596   3.145   2.356   0.141   0.103 0.44888 NKHPN2
     3770.00  2.6525   3.144   2.351   0.141   0.103 0.44832 NKHPN2
     3780.00  2.6455   3.143   2.352   0.141   0.103 0.44846 NKHPN2
     3790.00  2.6385   3.136   2.349   0.140   0.103 0.44788 NKHPN2
     3800.00  2.6316   3.134   2.341   0.140   0.103 0.44694 NKHPN2
     3810.00  2.6247   3.133   2.342   0.140   0.103 0.44707 NKHPN2
     3820.00  2.6178   3.124   2.341   0.140   0.102 0.44669 NKHPN2
     3830.00  2.6110   3.122   2.333   0.140   0.102 0.44568 NKHPN2
     3840.00  2.6042   3.122   2.331   0.139   0.102 0.44541 NKHPN2
     3850.00  2.5974   3.119   2.331   0.139   0.102 0.44534 NKHPN2
     3860.00  2.5907   3.113   2.326   0.139   0.102 0.44462 NKHPN2
     3870.00  2.5840   3.112   2.322   0.139   0.101 0.44419 NKHPN2
     3880.00  2.5773   3.106   2.318   0.139   0.101 0.44354 NKHPN2
     3890.00  2.5707   3.106   2.314   0.138   0.101 0.44309 NKHPN2
     3900.00  2.5641   3.104   2.312   0.138   0.101 0.44281 NKHPN2
     3910.00  2.5575   3.100   2.311   0.138   0.101 0.44249 NKHPN2
     3920.00  2.5510   3.095   2.306   0.138   0.100 0.44187 NKHPN2
     3930.00  2.5445   3.095   2.302   0.138   0.100 0.44138 NKHPN2
     3940.00  2.5381   3.092   2.302   0.138   0.100 0.44125 NKHPN2
     3950.00  2.5316   3.088   2.297   0.137   0.100 0.44061 NKHPN2
     3960.00  2.5253   3.082   2.294   0.137   0.100 0.44008 NKHPN2
     3970.00  2.5189   3.083   2.288   0.137   0.100 0.43942 NKHPN2
     3980.00  2.5126   3.081   2.289   0.137   0.100 0.43948 NKHPN2
     3990.00  2.5063   3.077   2.285   0.137   0.099 0.43884 NKHPN2
     4000.00  2.5000   3.075   2.281   0.136   0.099 0.43837 NKHPN2
     4016.06  2.4900   3.072   2.277   0.136   0.099 0.43782 NKHPN2
     4032.26  2.4800   3.068   2.273   0.136   0.099 0.43721 NKHPN2
     4048.58  2.4700   3.063   2.269   0.136   0.099 0.43662 NKHPN2
     4065.04  2.4600   3.059   2.264   0.135   0.098 0.43593 NKHPN2
     4081.63  2.4500   3.055   2.260   0.135   0.098 0.43529 NKHPN2
     4098.36  2.4400   3.050   2.255   0.135   0.098 0.43464 NKHPN2
     4115.23  2.4300   3.046   2.251   0.135   0.098 0.43399 NKHPN2
     4132.23  2.4200   3.042   2.246   0.134   0.097 0.43334 NKHPN2
     4149.38  2.4100   3.038   2.242   0.134   0.097 0.43276 NKHPN2
     4166.67  2.4000   3.034   2.238   0.134   0.097 0.43215 NKHPN2
     4184.10  2.3900   3.030   2.235   0.134   0.097 0.43159 NKHPN2
     4201.68  2.3800   3.025   2.231   0.133   0.096 0.43102 NKHPN2
     4219.41  2.3700   3.020   2.226   0.133   0.096 0.43026 NKHPN2
     4237.29  2.3600   3.016   2.222   0.133   0.096 0.42963 NKHPN2
     4255.32  2.3500   3.011   2.217   0.133   0.096 0.42898 NKHPN2
     4273.50  2.3400   3.007   2.213   0.132   0.095 0.42834 NKHPN2
     4291.85  2.3300   3.003   2.209   0.132   0.095 0.42775 NKHPN2
     4310.34  2.3200   2.998   2.205   0.132   0.095 0.42711 NKHPN2
     4329.00  2.3100   2.994   2.200   0.132   0.095 0.42642 NKHPN2
     4347.83  2.3000   2.989   2.196   0.131   0.094 0.42577 NKHPN2
     4366.81  2.2900   2.985   2.192   0.131   0.094 0.42512 NKHPN2
     4385.96  2.2800   2.981   2.187   0.131   0.094 0.42447 NKHPN2
     4405.29  2.2700   2.977   2.184   0.131   0.094 0.42386 NKHPN2
     4424.78  2.2600   2.973   2.179   0.130   0.093 0.42314 NKHPN2
     4444.44  2.2500   2.970   2.175   0.130   0.093 0.42265 NKHPN2
     4464.29  2.2400   2.965   2.172   0.130   0.093 0.42215 NKHPN2
     4484.30  2.2300   2.960   2.169   0.130   0.093 0.42154 NKHPN2
     4504.50  2.2200   2.955   2.164   0.129   0.092 0.42089 NKHPN2
     4524.89  2.2100   2.951   2.161   0.129   0.092 0.42030 NKHPN2
     4545.45  2.2000   2.946   2.157   0.129   0.092 0.41967 NKHPN2
     4566.21  2.1900   2.942   2.152   0.129   0.092 0.41902 NKHPN2
     4587.16  2.1800   2.939   2.149   0.128   0.091 0.41850 NKHPN2
     4608.29  2.1700   2.934   2.146   0.128   0.091 0.41803 NKHPN2
     4629.63  2.1600   2.929   2.143   0.128   0.091 0.41743 NKHPN2
     4651.16  2.1500   2.925   2.139   0.128   0.091 0.41681 NKHPN2
     4672.90  2.1400   2.921   2.136   0.127   0.090 0.41628 NKHPN2
     4694.84  2.1300   2.916   2.133   0.127   0.090 0.41584 NKHPN2
     4716.98  2.1200   2.911   2.130   0.127   0.090 0.41529 NKHPN2
     4739.34  2.1100   2.906   2.127   0.127   0.089 0.41470 NKHPN2
     4761.90  2.1000   2.902   2.125   0.127   0.089 0.41432 NKHPN2
     4784.69  2.0900   2.896   2.123   0.126   0.089 0.41389 NKHPN2
     4807.69  2.0800   2.890   2.120   0.126   0.088 0.41332 NKHPN2
     4830.92  2.0700   2.884   2.116   0.126   0.088 0.41265 NKHPN2
     4854.37  2.0600   2.878   2.112   0.126   0.088 0.41206 NKHPN2
     4878.05  2.0500   2.873   2.110   0.126   0.087 0.41155 NKHPN2
     4901.96  2.0400   2.866   2.106   0.125   0.087 0.41092 NKHPN2
     4926.11  2.0300   2.860   2.102   0.125   0.087 0.41018 NKHPN2
     4950.50  2.0200   2.855   2.099   0.125   0.086 0.40965 NKHPN2
     4975.12  2.0100   2.847   2.096   0.124   0.086 0.40911 NKHPN2
     5000.00  2.0000   2.842   2.090   0.124   0.086 0.40806 NKHPN2
     5025.13  1.9900   2.839   2.088   0.124   0.085 0.40772 NKHPN2
     5050.51  1.9800   2.831   2.085   0.124   0.085 0.40716 NKHPN2
     5076.14  1.9700   2.825   2.081   0.123   0.085 0.40646 NKHPN2
     5102.04  1.9600   2.819   2.078   0.123   0.084 0.40582 NKHPN2
     5128.21  1.9500   2.812   2.074   0.123   0.084 0.40518 NKHPN2
     5154.64  1.9400   2.806   2.070   0.123   0.084 0.40444 NKHPN2
     5181.35  1.9300   2.800   2.066   0.122   0.083 0.40374 NKHPN2
     5208.33  1.9200   2.793   2.062   0.122   0.083 0.40306 NKHPN2
     5235.60  1.9100   2.788   2.058   0.122   0.082 0.40231 NKHPN2
     5263.16  1.9000   2.782   2.055   0.122   0.082 0.40168 NKHPN2
     5291.01  1.8900   2.776   2.051   0.121   0.082 0.40100 NKHPN2
     5319.15  1.8800   2.770   2.047   0.121   0.081 0.40033 NKHPN2
     5347.59  1.8700   2.765   2.043   0.121   0.081 0.39965 NKHPN2
     5376.34  1.8600   2.760   2.041   0.121   0.081 0.39922 NKHPN2
     5405.41  1.8500   2.753   2.040   0.120   0.081 0.39885 NKHPN2
     5434.78  1.8400   2.747   2.038   0.120   0.080 0.39840 NKHPN2
     5464.48  1.8300   2.740   2.036   0.120   0.080 0.39794 NKHPN2
     5494.51  1.8200   2.732   2.037   0.120   0.079 0.39787 NKHPN2
     5524.86  1.8100   2.719   2.036   0.120   0.078 0.39733 NKHPN2
     5555.56  1.8000   2.708   2.030   0.119   0.078 0.39629 NKHPN2
     5586.59  1.7900   2.697   2.025   0.119   0.077 0.39529 NKHPN2
     5617.98  1.7800   2.688   2.017   0.118   0.077 0.39385 NKHPN2
     5649.72  1.7700   2.681   2.010   0.118   0.076 0.39276 NKHPN2
     5681.82  1.7600   2.675   2.005   0.118   0.076 0.39193 NKHPN2
     5714.29  1.7500   2.666   2.001   0.117   0.075 0.39100 NKHPN2
     5747.13  1.7400   2.658   1.995   0.117   0.075 0.39005 NKHPN2
     5780.35  1.7300   2.650   1.990   0.117   0.074 0.38901 NKHPN2
     5813.95  1.7200   2.642   1.984   0.116   0.074 0.38800 NKHPN2
     5847.95  1.7100   2.635   1.978   0.116   0.074 0.38700 NKHPN2
     5882.35  1.7000   2.627   1.972   0.116   0.073 0.38595 NKHPN2
     5917.16  1.6900   2.620   1.967   0.115   0.073 0.38503 NKHPN2
     5952.38  1.6800   2.612   1.961   0.115   0.072 0.38396 NKHPN2
     5988.02  1.6700   2.605   1.956   0.114   0.072 0.38299 NKHPN2
     6024.10  1.6600   2.597   1.950   0.114   0.072 0.38196 NKHPN2
     6060.61  1.6500   2.590   1.945   0.114   0.071 0.38095 NKHPN2
     6097.56  1.6400   2.582   1.939   0.113   0.071 0.37995 NKHPN2
     6134.97  1.6300   2.575   1.934   0.113   0.070 0.37895 NKHPN2
     6172.84  1.6200   2.567   1.929   0.113   0.070 0.37795 NKHPN2
     6211.18  1.6100   2.559   1.923   0.112   0.069 0.37686 NKHPN2
     6250.00  1.6000   2.551   1.917   0.112   0.069 0.37581 NKHPN2
     6289.31  1.5900   2.543   1.911   0.112   0.069 0.37467 NKHPN2
     6329.11  1.5800   2.536   1.904   0.111   0.068 0.37343 NKHPN2
     6369.43  1.5700   2.530   1.899   0.111   0.068 0.37255 NKHPN2
     6410.26  1.5600   2.522   1.894   0.110   0.067 0.37160 NKHPN2
     6451.61  1.5500   2.513   1.889   0.110   0.067 0.37059 NKHPN2
     6493.51  1.5400   2.505   1.882   0.110   0.067 0.36933 NKHPN2
     6535.95  1.5300   2.498   1.876   0.109   0.066 0.36826 NKHPN2
     6578.95  1.5200   2.490   1.872   0.109   0.066 0.36740 NKHPN2
     6622.52  1.5100   2.481   1.866   0.109   0.065 0.36626 NKHPN2
     6666.67  1.5000   2.472   1.860   0.108   0.065 0.36511 NKHPN2
     6711.41  1.4900   2.463   1.854   0.108   0.064 0.36387 NKHPN2
     6756.76  1.4800   2.455   1.848   0.107   0.064 0.36270 NKHPN2
     6802.72  1.4700   2.445   1.841   0.107   0.063 0.36146 NKHPN2
     6849.32  1.4600   2.436   1.834   0.107   0.063 0.36007 NKHPN2
     6896.55  1.4500   2.428   1.827   0.106   0.062 0.35872 NKHPN2
     6944.44  1.4400   2.420   1.820   0.106   0.062 0.35738 NKHPN2
     6993.01  1.4300   2.411   1.812   0.105   0.062 0.35594 NKHPN2
     7042.25  1.4200   2.403   1.805   0.105   0.061 0.35463 NKHPN2
     7092.20  1.4100   2.395   1.797   0.104   0.061 0.35322 NKHPN2
     7142.86  1.4000   2.387   1.790   0.104   0.060 0.35180 NKHPN2
     7194.24  1.3900   2.379   1.783   0.104   0.060 0.35042 NKHPN2
     7246.38  1.3800   2.371   1.776   0.103   0.060 0.34909 NKHPN2
     7299.27  1.3700   2.363   1.768   0.103   0.059 0.34760 NKHPN2
     7352.94  1.3600   2.355   1.761   0.102   0.059 0.34632 NKHPN2
     7407.41  1.3500   2.347   1.754   0.102   0.058 0.34497 NKHPN2
     7462.69  1.3400   2.338   1.747   0.101   0.058 0.34351 NKHPN2
     7518.80  1.3300   2.329   1.739   0.101   0.057 0.34206 NKHPN2
     7575.76  1.3200   2.320   1.732   0.101   0.057 0.34054 NKHPN2
     7633.59  1.3100   2.312   1.724   0.100   0.057 0.33900 NKHPN2
     7692.31  1.3000   2.303   1.716   0.100   0.056 0.33750 NKHPN2
     7751.94  1.2900   2.294   1.707   0.099   0.056 0.33579 NKHPN2
     7812.50  1.2800   2.286   1.698   0.099   0.055 0.33411 NKHPN2
     7874.02  1.2700   2.277   1.690   0.098   0.055 0.33249 NKHPN2
     7936.51  1.2600   2.269   1.682   0.098   0.055 0.33083 NKHPN2
     8000.00  1.2500   2.260   1.673   0.097   0.054 0.32919 NKHPN2
     8064.52  1.2400   2.252   1.665   0.097   0.054 0.32751 NKHPN2
     8130.08  1.2300   2.242   1.656   0.096   0.053 0.32565 NKHPN2
     8196.72  1.2200   2.234   1.646   0.096   0.053 0.32374 NKHPN2
     8264.46  1.2100   2.225   1.637   0.095   0.053 0.32193 NKHPN2
     8333.33  1.2000   2.218   1.624   0.094   0.052 0.31950 NKHPN2
     8403.36  1.1900   2.214   1.616   0.094   0.052 0.31800 NKHPN2
     8474.58  1.1800   2.205   1.607   0.093   0.052 0.31632 NKHPN2
     8547.01  1.1700   2.197   1.598   0.093   0.051 0.31452 NKHPN2
     8620.69  1.1600   2.189   1.589   0.092   0.051 0.31272 NKHPN2
     8695.65  1.1500   2.182   1.580   0.092   0.051 0.31087 NKHPN2
     8771.93  1.1400   2.174   1.570   0.091   0.050 0.30894 NKHPN2
     8849.56  1.1300   2.166   1.560   0.091   0.050 0.30696 NKHPN2
     8928.57  1.1200   2.158   1.550   0.090   0.050 0.30492 NKHPN2
     9009.01  1.1100   2.152   1.540   0.090   0.050 0.30288 NKHPN2
     9090.91  1.1000   2.145   1.530   0.089   0.049 0.30098 NKHPN2
     9174.31  1.0900   2.138   1.520   0.089   0.049 0.29901 NKHPN2
     9259.26  1.0800   2.132   1.511   0.088   0.049 0.29714 NKHPN2
     9345.79  1.0700   2.124   1.502   0.088   0.048 0.29525 NKHPN2
     9433.96  1.0600   2.116   1.491   0.087   0.048 0.29312 NKHPN2
     9523.81  1.0500   2.110   1.481   0.087   0.048 0.29111 NKHPN2
     9615.38  1.0400   2.103   1.472   0.086   0.048 0.28913 NKHPN2
     9708.74  1.0300   2.096   1.461   0.085   0.047 0.28696 NKHPN2
     9803.92  1.0200   2.090   1.450   0.085   0.047 0.28480 NKHPN2
     9900.99  1.0100   2.084   1.440   0.084   0.047 0.28272 NKHPN2
    10000.00  1.0000   2.078   1.430   0.084   0.047 0.28074 NKHPN2
    10101.01  0.9900   2.073   1.420   0.083   0.047 0.27869 NKHPN2
    10204.08  0.9800   2.067   1.411   0.083   0.046 0.27684 NKHPN2
    10309.28  0.9700   2.061   1.401   0.082   0.046 0.27487 NKHPN2
    10416.67  0.9600   2.055   1.392   0.082   0.046 0.27301 NKHPN2
    10526.32  0.9500   2.048   1.383   0.081   0.046 0.27105 NKHPN2
    10638.30  0.9400   2.042   1.373   0.081   0.045 0.26904 NKHPN2
    10752.69  0.9300   2.035   1.363   0.080   0.045 0.26702 NKHPN2
    10869.57  0.9200   2.029   1.353   0.079   0.045 0.26495 NKHPN2
    10989.01  0.9100   2.023   1.344   0.079   0.045 0.26295 NKHPN2
    11111.11  0.9000   2.017   1.333   0.078   0.045 0.26070 NKHPN2
    11235.96  0.8900   2.012   1.324   0.078   0.044 0.25879 NKHPN2
    11363.64  0.8800   2.006   1.314   0.077   0.044 0.25682 NKHPN2
    11494.25  0.8700   2.001   1.305   0.077   0.044 0.25479 NKHPN2
    11627.91  0.8600   1.995   1.297   0.076   0.044 0.25306 NKHPN2
    11764.71  0.8500   1.987   1.287   0.076   0.043 0.25099 NKHPN2
    11904.76  0.8400   1.980   1.276   0.075   0.043 0.24871 NKHPN2
    12048.19  0.8300   1.974   1.266   0.075   0.043 0.24657 NKHPN2
    12195.12  0.8200   1.969   1.256   0.074   0.043 0.24430 NKHPN2
    12345.68  0.8100   1.964   1.246   0.073   0.043 0.24226 NKHPN2
    12500.00  0.8000   1.960   1.239   0.073   0.043 0.24077 NKHPN2
    12658.23  0.7900   1.952   1.230   0.073   0.042 0.23884 NKHPN2
    12820.51  0.7800   1.945   1.219   0.072   0.042 0.23650 NKHPN2
    12987.01  0.7700   1.939   1.210   0.071   0.042 0.23445 NKHPN2
    13157.89  0.7600   1.932   1.201   0.071   0.041 0.23238 NKHPN2
    13333.33  0.7500   1.926   1.190   0.070   0.041 0.23010 NKHPN2
    13513.51  0.7400   1.921   1.180   0.070   0.041 0.22806 NKHPN2
    13698.63  0.7300   1.915   1.171   0.069   0.041 0.22595 NKHPN2
    13888.89  0.7200   1.909   1.161   0.069   0.041 0.22387 NKHPN2
    14084.51  0.7100   1.902   1.152   0.068   0.040 0.22176 NKHPN2
    14285.71  0.7000   1.895   1.142   0.067   0.040 0.21948 NKHPN2
    14492.75  0.6900   1.889   1.131   0.067   0.040 0.21719 NKHPN2
    14705.88  0.6800   1.884   1.120   0.066   0.040 0.21490 NKHPN2
    14925.37  0.6700   1.878   1.110   0.066   0.040 0.21259 NKHPN2
    15151.52  0.6600   1.874   1.099   0.065   0.039 0.21044 NKHPN2
    15384.62  0.6500   1.870   1.091   0.064   0.039 0.20867 NKHPN2
    15625.00  0.6400   1.864   1.083   0.064   0.039 0.20686 NKHPN2
    15873.02  0.6300   1.857   1.072   0.063   0.039 0.20447 NKHPN2
    16129.03  0.6200   1.852   1.062   0.063   0.039 0.20228 NKHPN2
    16393.44  0.6100   1.847   1.052   0.062   0.038 0.20017 NKHPN2
    16666.67  0.6000   1.842   1.043   0.062   0.038 0.19815 NKHPN2
    16949.15  0.5900   1.838   1.034   0.061   0.038 0.19622 NKHPN2
    17241.38  0.5800   1.833   1.025   0.061   0.038 0.19430 NKHPN2
    17543.86  0.5700   1.827   1.018   0.060   0.038 0.19255 NKHPN2
    17857.14  0.5600   1.821   1.008   0.060   0.037 0.19047 NKHPN2
    18181.82  0.5500   1.817   1.000   0.059   0.037 0.18863 NKHPN2
    18518.52  0.5400   1.812   0.992   0.059   0.037 0.18692 NKHPN2
    18867.92  0.5300   1.807   0.985   0.058   0.037 0.18519 NKHPN2
    19230.77  0.5200   1.801   0.977   0.058   0.037 0.18339 NKHPN2
    19607.84  0.5100   1.794   0.970   0.057   0.036 0.18158 NKHPN2
    20000.00  0.5000   1.788   0.962   0.057   0.036 0.17979 NKHPN2
    20408.16  0.4900   1.782   0.955   0.056   0.036 0.17806 NKHPN2
    20833.33  0.4800   1.775   0.947   0.056   0.036 0.17620 NKHPN2
    21276.60  0.4700   1.767   0.939   0.055   0.035 0.17409 NKHPN2
    21739.13  0.4600   1.761   0.929   0.055   0.035 0.17185 NKHPN2
    22222.22  0.4500   1.756   0.920   0.054   0.035 0.16988 NKHPN2
    22727.27  0.4400   1.752   0.912   0.054   0.035 0.16809 NKHPN2
    23255.81  0.4300   1.749   0.904   0.053   0.035 0.16652 NKHPN2
    23809.52  0.4200   1.746   0.898   0.053   0.034 0.16519 NKHPN2
    24390.24  0.4100   1.743   0.894   0.053   0.034 0.16424 NKHPN2
    25000.00  0.4000   1.739   0.892   0.053   0.034 0.16356 NKHPN2
    25641.03  0.3900   1.733   0.889   0.053   0.034 0.16270 NKHPN2
    26315.79  0.3800   1.727   0.886   0.052   0.034 0.16170 NKHPN2
    27027.03  0.3700   1.722   0.883   0.052   0.033 0.16070 NKHPN2
    27777.78  0.3600   1.720   0.880   0.052   0.033 0.16002 NKHPN2
    28571.43  0.3500   1.721   0.880   0.052   0.033 0.16022 NKHPN2
    29411.76  0.3400   1.724   0.890   0.053   0.033 0.16213 NKHPN2
    30303.03  0.3300   1.718   0.905   0.054   0.033 0.16458 NKHPN2
    31250.00  0.3200   1.710   0.917   0.054   0.033 0.16636 NKHPN2
    32258.06  0.3100   1.706   0.937   0.055   0.032 0.16976 NKHPN2
    33333.33  0.3000   1.697   0.968   0.057   0.032 0.17531 NKHPN2
    34482.76  0.2900   1.679   1.009   0.060   0.030 0.18251 NKHPN2
    35714.29  0.2800   1.646   1.061   0.062   0.028 0.19196 NKHPN2
    37037.04  0.2700   1.591   1.125   0.066   0.023 0.20449 NKHPN2
    38461.54  0.2600   1.490   1.195   0.070   0.022 0.22103 NKHPN2
    40000.00  0.2500   1.326   1.221   0.075   0.033 0.23388 NKHPN2
    41666.67  0.2400   1.162   1.162   0.072   0.039 0.23092 NKHPN2
    43478.26  0.2300   1.045   1.060   0.067   0.040 0.21486 NKHPN2
    45454.55  0.2200   0.962   0.952   0.061   0.040 0.19365 NKHPN2
    47619.05  0.2100   0.900   0.837   0.055   0.038 0.16726 NKHPN2
    50000.00  0.2000   0.840   0.723   0.050   0.037 0.14280 NKHPN2
